year,month,day,hour,minute,second,HR,HR_conf,Activity,walk_stp,run_stp,scd,r,Unnamed: 8
2025,2,21,16,36,9,710,100,0,0,0,3,1421,
2025,2,21,16,36,10,710,100,0,0,0,3,1421,
2025,2,21,16,36,11,710,100,0,0,0,3,1421,
2025,2,21,16,36,12,720,100,0,0,0,3,1421,
2025,2,21,16,36,13,720,100,0,0,0,3,1421,
2025,2,21,16,36,14,720,100,0,0,0,3,1421,
2025,2,21,16,36,15,720,100,0,0,0,3,1421,
2025,2,21,16,36,16,720,100,0,0,0,3,1421,
2025,2,21,16,36,17,720,100,0,0,0,3,1421,
2025,2,21,16,36,18,720,100,0,0,0,3,1421,
2025,2,21,16,36,19,720,100,0,0,0,3,1444,
2025,2,21,16,36,20,720,100,0,0,0,3,1464,
2025,2,21,16,36,21,720,100,0,0,0,3,1483,
2025,2,21,16,36,22,720,100,0,0,0,3,1483,
2025,2,21,16,36,23,720,100,0,0,0,3,1483,
2025,2,21,16,36,24,720,100,0,0,0,3,1483,
2025,2,21,16,36,25,720,100,0,0,0,3,1497,
2025,2,21,16,36,26,720,100,0,0,0,3,1509,
2025,2,21,16,36,27,720,100,0,0,0,3,1509,
2025,2,21,16,36,28,720,75,0,0,0,3,1509,
2025,2,21,16,36,29,720,75,0,0,0,3,1509,
2025,2,21,16,36,30,720,100,0,0,0,3,1509,
2025,2,21,16,36,31,720,100,0,0,0,3,1509,
2025,2,21,16,36,32,730,100,0,0,0,3,1509,
2025,2,21,16,36,33,730,100,0,0,0,3,1509,
2025,2,21,16,36,34,730,100,0,0,0,3,1519,
2025,2,21,16,36,35,730,100,0,0,0,3,1529,
2025,2,21,16,36,36,730,100,0,0,0,3,1537,
2025,2,21,16,36,37,730,100,0,0,0,3,1546,
2025,2,21,16,36,38,730,100,0,0,0,3,1546,
2025,2,21,16,36,39,730,100,0,0,0,3,1546,
2025,2,21,16,36,40,730,100,0,0,0,3,1552,
2025,2,21,16,36,41,740,100,0,0,0,3,1557,
2025,2,21,16,36,42,740,100,0,0,0,3,1557,
2025,2,21,16,36,43,750,100,0,0,0,3,1560,
2025,2,21,16,36,44,750,100,0,0,0,3,1562,
2025,2,21,16,36,45,750,100,0,0,0,3,1566,
2025,2,21,16,36,46,750,100,0,0,0,3,1570,
2025,2,21,16,36,47,750,100,0,0,0,3,1574,
2025,2,21,16,36,48,750,100,0,0,0,3,1579,
2025,2,21,16,36,49,750,100,0,0,0,3,1583,
2025,2,21,16,36,50,760,100,0,0,0,3,1583,
2025,2,21,16,36,51,760,100,0,0,0,3,1583,
2025,2,21,16,36,52,760,100,0,0,0,3,1583,
2025,2,21,16,36,53,760,100,0,0,0,3,1583,
2025,2,21,16,36,54,750,100,0,0,0,3,1583,
2025,2,21,16,36,55,750,100,0,0,0,3,1583,
2025,2,21,16,36,56,750,100,0,0,0,3,1583,
2025,2,21,16,36,57,740,100,0,0,0,3,1584,
2025,2,21,16,36,58,740,100,0,0,0,3,1584,
2025,2,21,16,36,59,740,100,0,0,0,3,1584,
2025,2,21,16,37,0,740,100,0,0,0,3,1584,
2025,2,21,16,37,1,740,100,0,0,0,3,1584,
2025,2,21,16,37,2,740,100,0,0,0,3,1584,
2025,2,21,16,37,3,740,100,0,0,0,3,1584,
2025,2,21,16,37,4,740,100,0,0,0,3,1584,
2025,2,21,16,37,5,730,100,0,0,0,3,1584,
2025,2,21,16,37,6,730,100,0,0,0,3,1584,
