0 SpO2 Coeff  0 0 0 0  FFD7FBDD  0AB61FE
Ver: 0 33 12 0
rd algo size: 1 33 
rd algo size: 1 33 
rd algo size: 1 33 
rd algo size: 1 33 
sens+algo 
1.2 Status: 0
1.5 Status: 0
1.6 Status: 0
1.7 Status: 0
1.8 Status: 0
map leds to slots 0
map HR to slots/PDs 0
map SpO2 to slots/PDs 0
1.14 status: 0
1.31 part id afe 0 25
1.32 who accel 0 1b
151827,20155,423048,434772,-160,-440,904,730,100,0,0,0,0,3,
150730,19994,423019,434737,-160,-440,904,730,100,0,0,0,0,3,
150086,19855,423149,434955,-160,-440,904,730,100,0,0,0,0,3,
149847,19772,423617,435558,-160,-440,904,730,100,0,0,0,0,3,
149862,19728,424228,436217,-160,-440,904,730,100,0,0,0,0,3,
149773,19685,424469,436483,-168,-442,901,750,100,0,0,0,0,3,
149597,19648,424530,436582,-168,-442,901,750,100,0,0,0,0,3,
149505,19623,424621,436733,-168,-442,901,750,100,0,0,0,0,3,
149535,19626,424814,437061,-168,-442,901,750,100,0,0,0,0,3,
149672,19651,425050,437446,-168,-442,901,750,100,0,0,0,0,3,
149830,19687,425344,437836,-165,-443,900,760,100,0,0,0,0,3,
149970,19727,425620,438168,-165,-443,900,760,100,0,0,0,0,3,
150064,19762,425759,438378,-165,-443,900,760,100,0,0,0,0,3,
150138,19789,425915,438552,-165,-443,900,760,100,0,0,0,0,3,
150229,19824,426018,438709,-165,-443,900,760,100,0,0,0,0,3,
150337,19854,426114,438842,-165,-440,900,760,100,0,0,0,0,3,
150190,19819,425519,438112,-165,-440,900,760,100,0,0,0,0,3,
148748,19541,422902,434991,-165,-440,900,760,100,0,0,0,0,3,
145996,19268,420690,432195,-165,-440,900,760,100,0,0,0,0,3,
144149,19025,420209,431315,-165,-440,900,760,100,0,0,0,0,3,
143053,18805,420083,431030,-161,-440,903,760,100,0,0,0,0,3,
142247,18612,420098,431070,-161,-440,903,760,100,0,0,0,0,3,
141991,18471,420600,431821,-161,-440,903,760,100,0,0,0,0,3,
142129,18386,421300,432728,-161,-440,903,760,100,0,0,0,0,3,
142136,18313,421639,433115,-161,-440,903,760,100,0,0,0,0,3,
142015,18244,421800,433317,-160,-441,903,760,100,0,0,0,0,3,
142010,18196,422113,433673,-160,-441,903,760,100,0,0,0,0,3,
142187,18179,422595,434258,-160,-441,903,760,100,0,0,0,0,3,
142402,18173,423030,434802,-160,-441,903,760,100,0,0,0,0,3,
142651,18181,423382,435255,-160,-441,903,760,100,0,0,0,0,3,
142882,18204,423725,435664,-162,-444,900,760,100,0,0,0,0,3,
143075,18226,423942,435959,-162,-444,900,760,100,0,0,0,0,3,
143245,18260,424172,436245,-162,-444,900,760,100,0,0,0,0,3,
143424,18292,424374,436514,-162,-444,900,760,100,0,0,0,0,3,
143602,18334,424554,436707,-162,-444,900,760,100,0,0,0,0,3,
143571,18320,424241,436273,-163,-442,903,770,100,0,0,0,0,3,
141914,18120,421418,432780,-163,-442,903,770,100,0,0,0,0,3,
138501,17775,418983,429224,-163,-442,903,770,100,0,0,0,0,3,
136273,17362,418256,427790,-163,-442,903,770,100,0,0,0,0,3,
134772,16978,417927,427170,-163,-442,903,770,100,0,0,0,0,3,
133597,16613,417720,426820,-163,-443,900,770,100,0,0,0,0,3,
